FIPS,2010 MR,2011 MR,2012 MR,2013 MR,2014 MR,2015 MR,2016 MR,2017 MR,2018 MR,2019 MR,2020 MR,2021 MR,2022 MR
37005,24.48,18.1,23.18,23.42,21.86,29.37,33.65,19.41,0.0,26.42,25.78,39.26,41.35
37007,11.89,14.23,16.61,0.0,9.42,21.82,9.65,23.53,24.81,24.09,40.83,51.75,49.7
37009,24.5,16.3,24.58,26.92,22.3,35.12,39.37,16.19,10.21,27.1,32.82,37.11,45.16
37011,20.16,20.14,20.83,24.8,24.78,30.91,34.83,29.92,23.87,27.32,36.62,55.85,49.64
37013,6.2,10.96,8.55,21.07,12.5,14.77,21.04,42.47,31.86,25.54,33.99,40.48,54.21
37015,0.0,0.0,1.54,2.95,0.0,15.88,18.22,20.23,29.14,30.8,38.02,57.13,49.08
37017,15.93,17.81,16.42,15.83,31.74,19.53,23.3,23.2,30.13,30.86,54.69,84.67,64.52
37019,21.41,26.34,30.29,26.89,18.51,26.07,31.51,38.96,21.21,23.11,32.88,36.06,42.47
37021,11.75,14.91,12.27,11.29,15.57,15.4,24.21,43.09,38.59,39.05,40.23,44.93,54.1
37023,25.3,17.6,27.62,35.62,31.29,40.52,30.39,31.36,21.02,33.15,40.92,68.48,44.38
37025,12.92,9.37,11.38,19.76,13.53,15.76,20.34,32.87,26.02,18.02,32.06,30.7,30.53
37027,15.66,15.78,18.31,25.0,20.86,36.91,33.15,21.96,23.16,20.69,36.54,57.17,43.48
37029,2.44,6.19,4.39,3.36,0.0,6.68,20.6,12.66,22.36,26.42,36.71,0.0,34.39
37031,16.55,26.72,16.26,20.46,27.61,30.49,29.03,29.04,34.52,28.79,38.82,48.15,56.21
37033,10.82,13.63,13.29,0.0,11.98,9.36,16.58,19.85,25.1,22.74,33.1,38.59,39.59
37035,13.6,18.81,18.79,14.21,20.06,17.41,26.84,27.22,18.28,19.43,22.46,53.18,39.76
37037,9.55,12.48,11.77,10.74,11.94,12.98,14.78,13.99,17.77,14.77,22.44,37.23,31.3
37039,47.37,66.19,22.61,25.23,16.08,15.97,27.84,27.23,21.33,38.45,32.55,72.0,47.44
37041,0.0,0.0,0.0,0.0,0.0,7.39,18.66,13.28,27.65,31.35,41.0,51.35,45.26
37043,31.86,34.18,20.84,12.07,19.7,0.0,21.03,26.48,14.93,31.8,29.11,46.66,45.79
37045,20.39,13.33,15.39,15.46,16.48,29.93,18.53,12.33,13.31,17.36,22.21,22.92,36.75
37047,25.82,22.53,17.35,18.03,19.31,21.29,30.09,23.24,17.97,32.45,47.49,73.86,44.1
37049,10.63,15.13,10.5,16.27,18.18,29.0,34.8,38.99,33.04,42.1,48.4,61.58,89.22
37051,13.77,14.47,14.2,12.58,13.18,16.37,18.65,31.88,25.88,27.42,45.78,63.78,55.24
37053,3.11,5.46,7.3,0.0,12.79,8.04,19.8,19.6,25.33,23.41,48.19,23.29,35.23
37055,0.0,0.0,7.26,0.0,28.49,0.0,22.96,41.55,43.83,43.23,42.61,44.94,52.69
37057,9.82,22.74,18.38,20.19,19.5,15.79,24.86,33.24,27.01,28.04,53.18,67.39,56.2
37059,12.21,21.7,18.73,16.98,21.55,18.95,40.46,32.3,27.8,25.23,32.34,43.65,45.36
37061,12.6,12.48,13.06,10.05,17.33,18.28,23.16,22.6,23.8,25.51,25.51,43.29,28.58
37063,10.84,9.88,7.87,8.68,8.49,8.31,10.12,16.37,16.42,13.06,23.53,32.5,39.68
37065,11.98,12.14,13.28,19.79,13.57,16.39,22.51,20.85,23.07,34.97,35.41,51.7,53.83
37067,7.98,14.93,12.57,12.18,15.88,18.7,21.26,22.59,27.43,25.9,33.09,37.87,48.05
37069,10.19,8.98,11.57,8.74,11.32,16.51,18.55,18.14,32.56,27.27,22.27,33.47,40.25
37071,22.81,20.77,24.03,23.4,21.31,20.61,31.8,24.98,19.3,15.59,25.16,28.59,63.62
37073,0.0,3.12,1.24,0.0,1.92,5.33,18.07,8.31,22.09,29.8,39.42,33.4,35.53
37075,33.3,33.98,22.36,20.34,0.0,25.37,33.66,32.37,0.0,36.55,35.1,61.57,65.04
37077,9.29,8.89,9.94,7.57,17.09,11.13,20.33,21.83,27.51,18.2,16.53,41.94,38.77
37079,11.36,16.18,9.35,11.25,12.28,13.21,16.43,24.83,19.15,28.02,30.21,36.63,37.74
37081,7.37,10.3,10.58,7.7,10.35,12.17,18.8,22.96,22.67,23.64,28.68,44.62,41.38
37083,5.95,6.64,7.26,9.23,8.87,24.78,21.25,13.74,29.66,31.99,36.38,31.07,41.8
37085,10.46,10.9,14.74,11.2,11.84,13.27,13.75,25.61,21.61,30.15,34.29,47.07,42.5
37087,22.02,18.38,28.86,27.03,20.38,21.71,21.42,31.1,33.89,41.72,22.23,43.22,55.9
37089,17.8,15.75,13.85,22.82,12.6,19.53,14.01,30.25,17.13,17.03,29.55,29.1,36.41
37091,0.0,0.0,0.0,0.84,0.0,10.38,13.79,14.27,25.61,30.3,38.72,47.3,42.3
37093,10.98,18.35,17.2,15.32,17.8,18.59,16.79,22.39,18.26,19.92,28.66,37.65,42.76
37095,0.0,0.0,9.88,0.0,0.0,0.0,26.12,29.98,35.84,32.43,52.45,53.64,65.01
37097,14.43,22.33,14.75,14.59,15.6,14.72,22.55,22.2,16.81,13.2,17.76,21.36,24.5
37099,22.79,21.12,29.15,24.47,22.62,22.9,37.88,30.25,36.93,36.54,49.96,50.68,53.54
37101,16.58,11.59,10.86,10.68,9.37,15.62,10.97,19.32,13.32,19.59,21.27,32.67,29.39
37103,12.06,0.0,13.1,0.0,18.71,22.42,27.49,28.62,29.04,29.54,0.0,45.19,51.17
37105,10.46,18.72,13.27,10.95,12.9,16.76,15.08,33.1,21.15,32.37,46.51,54.57,58.04
37107,11.35,20.22,10.33,9.6,15.18,18.93,22.34,33.4,24.63,28.6,30.51,36.56,38.44
37109,17.27,17.74,21.43,22.57,12.53,22.31,24.64,12.14,23.87,15.1,22.7,40.15,33.3
37111,17.27,19.23,18.25,22.61,21.54,30.19,42.15,33.22,27.85,30.6,38.02,51.43,46.92
37113,30.36,33.44,25.86,18.0,18.11,18.44,27.35,28.79,18.57,37.0,27.78,45.26,49.91
37115,19.0,20.17,25.28,19.88,23.5,22.66,25.68,40.64,33.43,34.68,28.21,57.05,55.13
37117,5.9,9.61,7.71,12.94,10.3,16.6,20.01,26.52,26.15,29.76,35.06,42.47,51.14
37119,7.07,8.37,9.49,6.56,10.67,10.64,16.12,18.57,18.74,17.38,20.9,21.03,28.11
37121,19.95,22.73,19.58,19.73,21.18,25.71,35.95,42.51,27.6,29.38,33.74,52.52,52.28
37123,15.59,0.0,18.24,15.47,0.0,21.73,0.0,30.73,28.92,29.7,46.38,73.65,65.65
37125,12.17,15.0,13.29,10.92,13.97,13.78,16.71,16.45,22.79,20.82,22.25,29.19,47.38
37127,11.89,11.44,16.72,13.67,10.6,17.04,26.59,15.96,29.78,16.97,27.41,38.88,41.76
37129,15.3,18.91,20.55,18.76,19.42,24.05,31.32,38.29,36.16,27.3,40.57,42.79,39.16
37131,0.0,0.0,0.0,0.98,2.22,12.93,13.41,12.06,29.1,29.72,41.09,41.23,46.6
37133,9.0,12.8,12.55,10.8,11.73,11.27,22.98,19.08,24.79,18.69,27.46,36.38,43.42
37135,8.73,11.05,10.15,7.12,10.88,7.78,12.69,8.97,17.8,9.43,14.76,20.15,23.92
37137,9.06,13.36,13.38,14.45,15.26,19.83,28.29,36.83,33.14,32.14,94.38,81.01,96.92
37139,0.0,6.19,1.24,0.84,0.0,0.0,20.6,6.33,25.23,40.18,47.06,48.99,34.2
37141,17.49,18.3,19.43,18.62,21.47,29.51,32.15,26.25,24.13,20.62,26.29,42.98,34.99
37143,0.0,3.36,1.42,0.0,0.0,0.0,21.29,3.17,29.8,35.21,46.23,42.7,45.09
37145,9.78,10.46,9.32,5.27,8.53,8.04,14.38,15.72,40.5,15.86,25.05,33.23,25.39
37147,11.3,15.34,9.85,10.9,16.54,10.24,15.24,29.04,20.01,26.56,34.44,31.95,51.28
37149,17.38,19.31,14.3,0.0,15.7,23.77,19.72,26.64,24.48,20.45,32.83,43.78,60.04
37151,13.4,16.86,16.14,18.24,14.71,25.21,25.8,39.08,32.09,39.68,56.73,64.06,76.69
37153,13.15,23.6,23.59,23.7,26.24,30.81,12.8,23.76,26.53,25.98,58.65,86.6,86.49
37155,8.2,16.97,17.71,14.09,17.81,13.41,15.01,18.85,22.0,48.23,63.08,109.17,96.86
37157,18.15,19.29,19.41,14.15,15.15,15.26,27.35,26.39,33.08,32.96,62.44,60.26,73.95
37159,16.62,26.81,21.71,20.97,22.36,26.59,30.73,51.19,30.44,33.78,49.12,58.05,70.83
37161,14.75,25.17,14.85,20.91,18.02,34.64,25.59,31.55,23.94,16.41,34.29,52.64,70.81
37163,14.28,17.26,14.08,12.89,28.1,17.05,20.59,15.77,23.58,25.57,22.09,37.29,27.06
37165,8.9,19.64,17.95,16.01,15.16,19.15,16.17,19.23,22.4,29.66,37.53,64.28,58.54
37167,29.71,18.14,19.81,19.79,15.28,23.06,17.48,34.16,40.27,30.25,41.11,40.99,34.29
37169,14.48,29.63,17.5,15.03,16.98,28.05,34.71,45.93,35.19,27.85,56.84,74.07,55.34
37171,24.43,21.71,20.39,16.43,20.56,17.87,22.19,29.08,38.92,25.08,25.11,43.57,46.22
37173,27.2,17.69,23.79,22.28,16.11,24.74,28.09,33.92,30.41,37.54,39.47,57.02,100.24
37175,20.77,20.21,30.44,30.39,20.87,21.9,23.29,29.5,30.55,31.44,35.62,43.13,49.55
37177,0.0,3.61,4.61,0.0,6.88,0.0,21.91,0.0,32.56,34.81,45.4,34.17,46.78
37179,5.96,12.82,4.8,9.87,10.07,11.67,11.47,13.83,15.68,12.09,17.17,20.52,20.88
37181,7.64,8.93,24.37,7.57,14.2,16.51,19.44,31.67,31.98,26.95,40.25,45.04,49.84
37183,6.33,6.24,5.88,7.39,8.21,8.59,12.51,13.99,12.18,11.06,17.22,20.78,20.34
37185,7.01,6.0,0.0,5.55,7.87,18.71,21.46,0.0,31.97,25.8,51.22,38.29,47.29
37187,0.0,4.11,0.0,0.0,4.24,6.27,21.35,20.43,31.6,30.64,42.63,45.58,54.29
37189,21.4,17.21,22.95,27.45,29.4,34.24,37.25,22.44,21.33,25.3,23.03,46.27,25.41
37191,11.42,12.13,8.85,11.24,8.03,10.47,16.92,18.52,22.72,30.05,26.62,30.81,23.02
37193,24.52,14.5,25.97,30.42,45.03,40.87,45.1,29.16,30.63,27.77,26.45,34.95,36.48
37195,12.66,12.83,11.49,13.26,11.73,13.32,17.14,18.37,14.73,26.89,29.28,47.21,38.24
37197,16.71,19.03,26.26,18.12,34.4,22.22,30.31,27.07,37.29,23.44,39.87,43.02,48.05
37199,16.99,19.26,19.43,18.07,18.38,23.72,33.18,43.32,31.19,34.78,35.05,52.48,52.11
38001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38003,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,2.31,0.0,3.05,3.35,3.74
38005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02
38011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,11.43,16.17,19.14
38017,0.0,2.79,0.0,0.0,7.19,3.74,14.84,8.44,11.57,9.89,11.42,16.08,18.68
38019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38021,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0
38023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16
38027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,3.42
38031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,1.36,3.23,19.26,15.19
38037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0
38047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,4.07
38051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.13,0.0
38055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.14,5.21,0.0
38057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.31,4.78
38061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,6.37,3.41
38063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38073,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,1.65,3.81,4.02,0.0
38075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38077,0.0,2.44,0.0,0.0,0.0,3.74,3.96,1.21,0.0,0.0,8.15,7.16,6.43
38079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38081,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0
38083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,1.64
38087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
38091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38093,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.53
38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38097,0.0,0.0,0.0,0.0,0.0,0.0,4.95,2.81,0.0,0.0,3.81,8.84,8.47
38099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53
38101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61,26.29,20.27,20.33
38103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.27,0.0
39001,32.8,36.84,35.27,18.47,35.55,46.39,43.0,57.71,39.68,46.93,54.48,65.35,62.0
39003,17.43,9.43,14.27,15.19,13.33,19.15,29.88,41.67,13.64,13.68,33.34,32.46,48.46
39005,11.89,13.05,11.15,20.23,17.46,18.67,22.37,18.65,28.93,28.67,33.73,30.58,24.91
39007,19.71,20.72,25.9,20.04,30.25,24.33,43.77,44.99,33.85,37.02,43.52,40.07,40.2
39009,12.88,20.07,15.55,9.15,30.15,22.6,43.96,35.64,40.49,34.69,27.49,49.95,45.78
39011,18.71,13.54,17.47,23.66,18.94,21.86,33.02,41.43,25.24,26.74,31.14,41.96,37.78
39013,25.35,23.64,14.35,14.37,21.59,26.03,32.04,30.87,28.15,28.36,43.98,28.85,44.27
39015,37.91,33.57,31.55,40.67,38.53,59.31,43.42,68.85,59.63,32.23,46.07,73.29,54.95
39017,19.83,23.78,25.63,33.67,42.5,52.34,58.8,70.15,47.34,45.94,53.68,49.97,53.81
39019,15.77,0.0,13.18,20.6,23.53,21.39,27.17,35.68,27.18,25.52,39.45,0.0,41.7
39021,19.04,21.67,21.68,20.11,30.67,30.14,33.55,48.92,28.38,32.46,41.07,33.59,29.94
39023,15.18,26.87,28.42,22.03,29.29,56.63,58.61,70.6,54.24,44.75,44.16,63.41,53.4
39025,26.35,24.1,32.15,37.46,40.68,51.0,50.24,47.01,36.99,41.66,38.08,43.41,35.58
39027,25.78,22.13,31.04,40.53,31.07,50.1,31.02,71.41,38.04,45.27,54.87,54.76,47.66
39029,16.69,17.66,18.78,27.39,18.92,30.53,40.51,48.51,33.12,45.15,48.46,50.34,31.84
39031,21.38,16.73,8.04,15.7,16.31,15.78,19.01,25.13,25.43,26.08,41.15,35.5,32.08
39033,13.36,16.23,17.48,22.84,23.55,28.36,40.89,45.51,31.29,26.51,38.71,23.95,24.08
39035,14.37,18.11,19.44,22.33,22.7,23.81,45.54,49.58,37.87,40.16,41.13,48.26,47.17
39037,20.4,21.19,19.05,21.0,22.99,30.72,40.56,56.27,35.07,19.56,37.11,31.01,31.05
39039,13.29,9.86,8.7,12.05,15.1,14.3,18.8,27.18,23.02,26.44,26.47,34.08,26.19
39041,8.04,7.85,10.49,8.65,6.35,9.33,6.62,15.96,15.62,13.39,14.52,18.12,15.02
39043,23.35,15.63,17.02,22.35,22.42,31.77,49.26,45.44,36.19,22.89,47.48,30.73,37.58
39045,12.32,10.88,15.6,13.43,10.64,11.23,19.0,31.67,18.62,19.67,35.06,42.22,38.67
39047,25.73,22.61,21.1,23.84,45.14,55.79,40.44,97.38,39.82,38.56,41.99,41.51,55.48
39049,20.54,20.7,19.49,17.98,18.68,24.93,26.81,34.91,38.01,42.83,63.11,61.45,58.93
39051,13.47,14.4,12.48,18.87,22.08,27.13,25.87,24.18,28.31,33.3,38.2,38.76,26.08
39053,21.28,29.26,21.86,34.06,41.94,54.86,36.65,63.39,56.71,73.58,97.31,65.16,72.24
39055,16.9,15.02,19.12,11.71,13.79,14.88,26.58,26.62,13.83,24.56,11.79,15.7,11.52
39057,19.81,15.97,15.28,16.54,25.03,27.98,29.74,40.78,29.76,24.27,25.86,32.06,28.49
39059,32.43,15.21,7.08,15.21,25.26,28.02,35.84,28.14,27.57,30.87,41.26,41.79,47.25
39061,16.08,22.49,22.57,29.83,31.98,44.33,41.16,56.65,46.28,46.0,45.84,48.3,42.3
39063,16.47,14.66,11.1,24.65,15.93,19.85,26.36,44.88,34.24,22.43,29.18,33.49,38.74
39065,18.41,16.56,19.04,31.6,20.61,24.4,32.81,39.66,30.81,31.88,31.78,65.31,36.17
39067,22.28,18.36,0.0,18.97,23.97,21.99,26.75,32.14,27.35,0.0,40.1,31.63,45.85
39069,13.78,15.36,11.48,18.08,18.6,21.83,27.0,30.59,36.92,29.87,35.51,36.01,32.09
39071,32.12,31.02,26.72,28.81,30.2,32.54,44.16,65.16,49.01,34.75,32.33,46.13,48.4
39073,19.95,20.82,16.08,12.93,29.21,28.26,37.18,31.85,42.28,34.22,53.15,64.06,61.02
39075,15.86,14.92,0.0,16.55,0.0,0.0,23.52,23.49,19.75,22.3,32.13,33.96,28.1
39077,15.89,15.29,15.22,25.47,30.66,17.1,30.8,53.0,30.77,42.91,63.82,44.55,30.92
39079,26.1,32.42,19.78,36.6,33.59,43.73,46.1,57.95,40.14,63.95,49.24,67.67,58.31
39081,18.65,37.78,21.93,27.96,32.5,23.76,22.49,42.19,41.05,36.74,43.12,54.02,69.95
39083,18.06,17.95,8.43,19.73,15.44,18.01,19.73,24.49,27.53,16.05,24.03,28.62,17.41
39085,18.69,21.75,21.34,20.45,24.87,23.12,44.18,43.46,32.97,34.33,40.51,34.91,39.25
39087,17.61,27.2,16.1,16.15,38.28,39.27,46.0,53.11,53.45,38.68,62.62,113.15,70.61
39089,14.42,14.95,10.74,16.04,18.3,21.69,11.61,24.79,25.03,26.57,32.57,37.69,33.63
39091,20.04,20.08,20.02,24.19,27.99,22.03,35.43,37.51,26.46,28.46,24.27,42.51,28.24
39093,11.95,10.94,24.55,27.08,24.98,23.27,48.96,44.49,33.93,36.79,46.13,48.16,42.37
39095,14.03,14.77,23.29,17.87,27.8,29.28,38.85,38.76,40.47,55.8,62.34,55.22,53.91
39097,25.33,22.59,21.11,19.63,29.76,36.57,41.46,43.15,36.96,42.48,29.17,33.79,29.86
